time,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE
2025-07-12 11:47:22,39.23529411764706,37.54237288135593,38.3921568627451,183.16
2025-07-12 11:48:22,34.04761904761905,33.19047619047619,34.01960784313726,159.88
2025-07-12 11:49:22,34.63333333333333,34.39759036144579,35.19607843137255,161.65
2025-07-12 11:50:22,33.81927710843374,33.83333333333334,35.0,165.3933333333333
2025-07-12 11:51:22,32.11864406779661,31.37209302325581,31.85416666666667,151.2191666666667
2025-07-12 11:52:22,30.23943661971831,29.80459770114943,30.60416666666667,145.86
2025-07-12 11:53:22,27.54545454545455,27.0,27.69230769230769,131.66
2025-07-12 11:54:22,28.83050847457627,28.15789473684211,28.625,135.4514285714286
2025-07-12 11:55:22,34.36363636363637,32.75471698113208,33.95505617977528,160.28
2025-07-12 11:56:22,33.26229508196721,31.62264150943396,32.60674157303371,158.4266666666667
2025-07-12 11:57:22,30.14285714285714,29.41176470588235,30.05882352941176,142.4855555555555
2025-07-12 11:58:22,30.45454545454545,30.325,31.22916666666667,140.8666666666666
2025-07-12 11:59:22,32.86486486486486,30.50375939849624,31.59649122807017,150.2138775510204
2025-07-12 12:00:22,31.24324324324324,29.6015037593985,30.54385964912281,145.81
2025-07-12 12:01:22,28.68888888888889,28.0,28.43243243243243,133.33
2025-07-12 12:02:22,26.71052631578947,26.47368421052632,27.28275862068966,125.1371428571429
2025-07-12 12:03:22,25.92105263157895,25.68421052631579,26.4551724137931,123.2917647058824
2025-07-12 12:04:22,25.13157894736842,24.87596899224806,25.59398496240602,117.3733333333333
2025-07-12 12:05:22,24.15254237288136,23.94573643410853,24.69172932330827,112.3633962264151
2025-07-12 12:06:22,23.13559322033898,23.01550387596899,23.09677419354839,107.0633333333333
2025-07-12 12:07:22,18.80645161290322,18.35714285714286,18.58064516129032,86.68
2025-07-12 12:08:22,17.25910931174089,17.30943396226415,17.33766233766234,78.9789075630252
2025-07-12 12:09:22,17.74493927125506,17.76226415094339,16.55844155844156,78.18731092436975
2025-07-12 12:10:22,18.23076923076923,18.21509433962264,16.36559139784946,78.1011320754717
2025-07-12 12:11:22,18.7165991902834,18.66792452830189,17.65591397849462,82.42769230769231
2025-07-12 12:12:22,20.85185185185185,20.28,20.74074074074074,97.93
2025-07-12 12:13:22,25.06451612903226,24.26086956521739,24.57142857142857,115.279375
2025-07-12 12:14:22,27.0,26.75510204081633,26.8695652173913,128.22
2025-07-12 12:15:22,35.66666666666666,35.4,35.6,170.92
2025-07-12 12:16:22,47.375,46.38461538461539,46.375,222.1683333333334
2025-07-12 12:17:22,52.625,51.36619718309859,51.26829268292683,246.18
2025-07-12 12:18:22,54.17391304347826,53.06779661016949,53.08433734939759,255.59
2025-07-12 12:19:22,55.41904761904762,55.02985074626866,54.25882352941176,264.45
2025-07-12 12:20:22,56.56190476190476,55.62686567164179,54.96470588235294,269.9572340425532
2025-07-12 12:21:22,57.50684931506849,56.22388059701493,55.67058823529412,271.9328571428571
2025-07-12 12:22:22,58.32876712328767,56.82089552238806,56.79012345679013,275.7233333333333
2025-07-12 12:23:22,59.16541353383459,57.84848484848485,58.1732283464567,284.0533333333333
2025-07-12 12:24:22,60.06766917293233,59.05714285714286,59.11811023622047,287.8471428571428
2025-07-12 12:25:22,60.96992481203007,60.2,60.12307692307692,292.4742857142857
2025-07-12 12:26:22,62.96610169491525,61.40449438202247,61.96923076923077,301.3191666666667
2025-07-12 12:27:22,64.37209302325581,62.75280898876404,63.37209302325581,307.0173529411765
2025-07-12 12:28:22,64.7117903930131,62.61417322834646,63.71914893617021,310.05725
2025-07-12 12:29:22,64.1877729257642,62.14173228346457,63.20851063829787,308.6258333333333
2025-07-12 12:30:22,63.66375545851528,61.66929133858268,62.69787234042553,313.3558823529412
2025-07-12 12:31:22,63.13973799126637,61.19685039370079,62.18723404255319,306.5055555555556
2025-07-12 12:32:22,57.33333333333334,55.66666666666666,56.66666666666666,269.425
2025-07-12 12:33:22,47.11111111111111,45.77777777777778,46.77777777777778,224.1116666666667
2025-07-12 12:34:22,43.61224489795919,42.82608695652174,43.68,211.2514285714286
2025-07-12 12:35:22,35.16666666666666,34.33333333333334,34.83333333333334,171.0666666666667
2025-07-12 12:36:22,37.46153846153846,36.38461538461539,37.0,183.76
2025-07-12 12:37:22,44.42857142857143,43.28571428571428,44.26666666666667,215.07
2025-07-12 12:38:22,50.06666666666667,49.25,49.46666666666667,241.9633333333333
2025-07-12 12:39:22,58.11111111111111,57.05714285714286,57.36842105263158,280.9242857142858
2025-07-12 12:40:22,57.80459770114943,57.5945945945946,56.90909090909091,284.9383333333333
2025-07-12 12:41:22,55.07692307692308,53.8,54.63636363636363,266.2016666666667
2025-07-12 12:42:22,53.76190476190476,51.67692307692307,52.61971830985915,251.9571428571429
2025-07-12 12:43:22,55.72727272727273,54.36,55.0,270.1933333333333
2025-07-12 12:44:22,60.75,59.63157894736842,60.54545454545455,295.3375
2025-07-12 12:45:22,66.74025974025975,65.95238095238095,65.75,330.8733333333333
2025-07-12 12:46:22,65.18181818181819,63.96296296296296,64.25,320.1066666666666
2025-07-12 12:47:22,59.31578947368421,57.46153846153846,58.66666666666666,288.6128571428571
2025-07-12 12:48:22,55.88461538461539,53.91891891891892,54.81632653061224,270.0685714285714
2025-07-12 12:49:22,60.57894736842105,59.66666666666666,60.0,298.88
2025-07-12 12:50:22,64.3529411764706,62.10344827586207,63.2093023255814,312.6076470588235
2025-07-12 12:51:22,58.66666666666666,57.5,58.0,284.13
2025-07-12 12:52:22,50.3,49.02380952380953,49.65217391304348,244.8357142857143
2025-07-12 12:53:22,50.70909090909091,50.45238095238096,50.10526315789474,245.85
2025-07-12 12:54:22,52.56626506024097,50.45588235294117,51.57894736842105,254.1792857142857
2025-07-12 12:55:22,51.12048192771084,49.5735294117647,50.52631578947368,248.8270833333333
2025-07-12 12:56:22,49.03571428571428,47.76470588235294,48.5,238.9233333333333
2025-07-12 12:57:22,42.5,41.94736842105263,42.26666666666667,204.6416666666667
2025-07-12 12:58:22,40.13207547169812,40.14705882352941,38.70967741935484,193.0715789473684
2025-07-12 12:59:22,45.0722891566265,44.57894736842105,44.64285714285715,219.31
2025-07-12 13:00:22,46.51807228915663,46.36585365853659,47.12328767123287,222.8910344827586
2025-07-12 13:01:22,50.05,48.76086956521739,49.6,241.257
2025-07-12 13:02:22,49.09302325581395,47.45652173913044,48.29032258064516,237.0954545454545
2025-07-12 13:03:22,44.0,42.89189189189189,43.78947368421053,211.6616666666667
2025-07-12 13:04:22,43.97029702970297,42.38888888888889,43.16216216216216,203.89
2025-07-12 13:05:22,44.86086956521739,44.63333333333333,44.89230769230769,213.82
2025-07-12 13:06:22,43.81739130434783,43.91111111111111,45.17241379310344,217.972
2025-07-12 13:07:22,41.26666666666667,40.22222222222222,41.23076923076923,192.9242857142857
2025-07-12 13:08:22,36.71597633136095,36.59523809523809,36.53333333333333,173.6071428571429
2025-07-12 13:09:22,36.00591715976331,35.88095238095238,37.2962962962963,178.8066666666667
2025-07-12 13:10:22,35.29585798816568,35.16666666666666,36.18518518518518,171.7633333333333
2025-07-12 13:11:22,31.375,30.68421052631579,31.68421052631579,148.02
2025-07-12 13:12:22,29.92682926829268,29.92631578947368,28.75555555555556,136.6354054054054
2025-07-12 13:13:22,32.10344827586207,31.64285714285714,32.21428571428572,150.785
2025-07-12 13:14:22,31.95555555555556,31.92105263157895,32.97058823529412,157.5133333333333
2025-07-12 13:15:22,29.38095238095238,28.47368421052632,29.11111111111111,137.4
2025-07-12 13:16:22,23.24,23.0625,23.53571428571428,113.25
2025-07-12 13:17:22,24.35714285714286,24.3125,23.0,112.4265306122449
2025-07-12 13:18:22,28.375,27.84210526315789,28.45454545454545,136.7914285714286
2025-07-12 13:19:22,32.04615384615385,30.71098265895954,31.83544303797468,152.5807692307692
2025-07-12 13:20:22,32.39583333333334,30.01734104046243,31.07594936708861,153.7821428571428
2025-07-12 13:21:22,31.14583333333333,29.32369942196532,30.31645569620253,150.4766666666667
2025-07-12 13:22:22,28.96642685851319,28.09859154929578,28.65384615384615,139.5958333333333
2025-07-12 13:23:22,28.67865707434053,27.64615384615385,28.84313725490196,138.1841025641025
2025-07-12 13:24:22,28.39088729016786,28.89225589225589,29.99272727272727,142.8353846153846
2025-07-12 13:25:22,28.1031175059952,28.48821548821549,29.55636363636363,144.6890697674419
2025-07-12 13:26:22,27.81534772182254,28.08417508417508,29.12,143.9216279069767
2025-07-12 13:27:22,27.52757793764988,27.68013468013468,28.68363636363636,142.9738888888889
2025-07-12 13:28:22,27.23980815347722,27.27609427609428,28.24727272727273,141.1933333333333
2025-07-12 13:29:22,26.25925925925926,25.73333333333333,26.32258064516129,128.8166666666667
2025-07-12 13:30:22,26.19444444444444,25.96078431372549,25.9053356282272,123.9616216216216
2025-07-12 13:31:22,26.62195121951219,26.8494623655914,25.80206540447504,131.0720754716981
2025-07-12 13:32:22,25.89024390243902,25.55913978494624,25.69879518072289,128.4447619047619
2025-07-12 13:33:22,25.15853658536586,25.05851979345955,25.59552495697074,124.9618
2025-07-12 13:34:22,25.18111753371869,25.1617900172117,25.49225473321859,122.8328205128205
2025-07-12 13:35:22,25.41233140655106,25.26506024096386,25.38898450946644,122.5374863387978
2025-07-12 13:36:22,25.64354527938343,25.36833046471601,25.28571428571429,123.0522404371585
2025-07-12 13:37:22,25.8747591522158,25.47160068846816,25.18244406196214,123.5669945355191
2025-07-12 13:38:22,26.10597302504817,25.57487091222031,25.07917383820998,122.8758333333333
2025-07-12 13:39:22,26.33718689788054,25.67814113597246,25.1505376344086,122.7133333333333
2025-07-12 13:40:22,26.56840077071291,25.78141135972461,25.79569892473118,123.7133333333333
2025-07-12 13:41:22,26.79961464354528,25.88468158347676,26.44086021505376,126.8039726027397
2025-07-12 13:42:22,26.95195195195195,25.98795180722891,26.95151515151515,129.195
2025-07-12 13:43:22,26.59159159159159,25.68731563421829,26.58787878787879,130.7446666666667
2025-07-12 13:44:22,26.23123123123123,25.33333333333334,26.22424242424243,129.8846666666667
2025-07-12 13:45:22,25.87087087087087,24.97935103244838,25.86060606060606,127.6255172413793
2025-07-12 13:46:22,25.51051051051051,24.62536873156342,25.4969696969697,125.2358139534884
2025-07-12 13:47:22,25.15015015015015,24.27138643067847,25.13333333333333,123.66125
