time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755510575+01:00,17.00000000000001,18.06521739130435,18.42391304347826,137.725
1970-01-01 00:00:01.755510578+01:00,16.9423076923077,18.0,18.39130434782609,136.53
1970-01-01 00:00:01.755510581+01:00,16.88461538461539,17.93478260869566,18.35869565217391,135.63
1970-01-01 00:00:01.755510584+01:00,16.82692307692309,17.86956521739131,18.32608695652174,134.73
1970-01-01 00:00:01.755510587+01:00,16.76923076923078,17.80434782608696,18.29347826086956,134.28
1970-01-01 00:00:01.755510590+01:00,16.71153846153847,17.73913043478261,18.26086956521739,133.83
1970-01-01 00:00:01.755510593+01:00,16.65384615384616,17.67391304347827,18.22826086956522,133.38
1970-01-01 00:00:01.755510596+01:00,16.59615384615385,17.60869565217392,18.19565217391304,132.93
1970-01-01 00:00:01.755510599+01:00,16.53846153846154,17.54347826086957,18.16304347826087,132.459
1970-01-01 00:00:01.755510602+01:00,16.48076923076924,17.47826086956522,18.1304347826087,131.988
1970-01-01 00:00:01.755510605+01:00,16.42307692307693,17.41304347826087,18.09782608695652,131.517
1970-01-01 00:00:01.755510608+01:00,16.36538461538462,17.34782608695653,18.06521739130435,130.5866666666667
1970-01-01 00:00:01.755510611+01:00,16.30769230769231,17.28260869565218,18.03260869565217,129.4266666666667
1970-01-01 00:00:01.755510614+01:00,16.25,17.21739130434783,18.0,128.6244444444444
1970-01-01 00:00:01.755510617+01:00,16.19230769230769,17.15217391304348,17.92307692307692,128.0011111111111
1970-01-01 00:00:01.755510620+01:00,16.13461538461539,17.08695652173913,17.84615384615385,127.3777777777778
1970-01-01 00:00:01.755510623+01:00,16.07692307692308,17.02173913043478,17.76923076923077,126.8211111111111
1970-01-01 00:00:01.755510626+01:00,16.01923076923077,17.04115226337449,17.69230769230769,126.2977777777778
1970-01-01 00:00:01.755510629+01:00,16.04065040650406,17.06584362139917,17.61538461538462,125.7744444444444
