time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1755460662,0.0,0.0,0.0,0.2131325301204819
1755460722,0.0,0.0,0.0,0.2059036144578313
1755460782,0.0,0.0,0.0,0.1986746987951807
1755460842,0.0,0.0,0.0,0.1914457831325301
1755460902,0.0,0.0,0.0,0.1842168674698795
1755460962,0.0,0.0,0.0,0.1769879518072289
1755461022,0.0,0.0,0.0,0.1697590361445783
1755461082,0.0,0.0,0.0,0.1625301204819277
1755461142,0.0,0.0,0.0,0.1553012048192771
1755461202,0.0,0.0,0.0,0.15
1755461262,0.0,0.0,0.0,0.15
1755461322,0.0,0.0,0.0,0.15
1755461382,0.0,0.0,0.0,0.15
1755461442,0.0,0.0,0.0,0.15
1755461502,0.0,0.0,0.0,0.15
1755461562,0.0,0.0,0.0,0.15
1755461622,0.0,0.0,0.0,0.15
1755461682,0.0,0.0,0.0,0.15
1755461742,0.0,0.0,0.0,0.15
1755461802,0.0,0.0,0.0,0.1451807228915662
1755461862,0.0,0.0,0.0,0.1369191049913941
1755461922,0.0,0.0,0.0,0.128657487091222
1755461982,0.0,0.0,0.0,0.1203958691910499
1755462042,0.0,0.0,0.0,0.1121342512908778
1755462102,0.0,0.0,0.0,0.1038726333907057
1755462162,0.0,0.0,0.0,0.09561101549053358
1755462222,0.0,0.0,0.0,0.08734939759036146
1755462282,0.0,0.0,0.0,0.07908777969018935
1755462342,0.0,0.0,0.0,0.07082616179001722
1755462402,0.0,0.0,0.0,0.06349397590361447
1755462462,0.0,0.0,0.0,0.05626506024096387
1755462522,0.0,0.0,0.0,0.04903614457831326
1755462582,0.0,0.0,0.0,0.04180722891566266
1755462642,0.0,0.0,0.0,0.03457831325301206
1755462702,0.0,0.0,0.0,0.02734939759036145
1755462762,0.0,0.0,0.0,0.02012048192771085
1755462822,0.0,0.0,0.0,0.01289156626506024
1755462882,0.0,0.0,0.0,0.008293103448275862
1755462942,0.0,0.0,0.0,0.04656896551724138
1755463002,0.0,0.0,0.0,0.0848448275862069
1755463062,0.0,0.0,0.0,0.1231206896551724
1755463122,0.0,0.0,0.0,0.1613965517241379
1755463182,0.0,0.0,0.0,0.1996724137931035
1755463242,0.0,0.0,0.0,0.237948275862069
1755463302,0.0,0.0,0.0,0.2762241379310345
1755463362,0.0,0.0,0.0,0.3145
1755463422,0.0,0.0,0.0,0.3527758620689655
1755463482,0.0,0.0,0.0,0.37
1755463542,0.0,0.0,0.0,0.352960413080895
1755463602,0.0,0.0,0.0,0.3219793459552496
1755463662,0.0,0.0,0.0,0.2909982788296042
1755463722,0.0,0.0,0.0,0.2600172117039587
1755463782,0.0,0.0,0.0,0.2290361445783133
1755463842,0.0,0.0,0.0,0.1980550774526678
1755463902,0.0,0.0,0.0,0.1670740103270224
1755463962,0.0,0.0,0.0,0.1360929432013769
1755464022,0.0,0.0,0.0,0.1051118760757315
1755464082,0.0,0.0,0.0,0.07413080895008606
1755464142,0.0,0.0,0.0,0.07
1755464202,0.0,0.0,0.0,0.07
1755464262,0.0,0.0,0.0,0.07
1755464322,0.0,0.0,0.0,0.07
1755464382,0.0,0.0,0.0,0.07
1755464442,0.0,0.0,0.0,0.07
1755464502,0.0,0.0,0.0,0.07
1755464562,0.0,0.0,0.0,0.07
1755464622,0.0,0.0,0.0,0.0713793103448276
1755464682,0.0,0.0,0.0,0.07965517241379311
1755464742,0.0,0.0,0.0,0.08793103448275863
1755464802,0.0,0.0,0.0,0.09620689655172415
1755464862,0.0,0.0,0.0,0.1044827586206897
1755464922,0.0,0.0,0.0,0.1127586206896552
1755464982,0.0,0.0,0.0,0.1210344827586207
1755465042,0.0,0.0,0.0,0.1293103448275862
1755465102,0.0,0.0,0.0,0.1375862068965517
1755465162,0.0,0.0,0.0,0.1458620689655172
1755465222,0.0,0.0,0.0,0.15
1755465282,0.0,0.0,0.0,0.15
1755465342,0.0,0.0,0.0,0.15
1755465402,0.0,0.0,0.0,0.15
1755465462,0.0,0.0,0.0,0.15
1755465522,0.0,0.0,0.0,0.15
1755465582,0.0,0.0,0.0,0.15
1755465642,0.0,0.0,0.0,0.15
1755465702,0.0,0.0,0.0,0.15
1755465762,0.0,0.0,0.0,0.15
1755465822,0.0,0.0,0.0,0.15
1755465882,0.0,0.0,0.0,0.15
1755465942,0.0,0.0,0.0,0.15
1755466002,0.0,0.0,0.0,0.15
1755466062,0.0,0.0,0.0,0.15
1755466122,0.0,0.0,0.0,0.15
1755466182,0.0,0.0,0.0,0.15
1755466242,0.0,0.0,0.0,0.15
1755466302,0.0,0.0,0.0,0.15
1755466362,0.0,0.0,0.0,0.15
1755466422,0.0,0.0,0.0,0.15
1755466482,0.0,0.0,0.0,0.15
1755466542,0.0,0.0,0.0,0.15
1755466602,0.0,0.0,0.0,0.15
1755466662,0.0,0.0,0.0,0.15
1755466722,0.0,0.0,0.0,0.15
1755466782,0.0,0.0,0.0,0.15
1755466842,0.0,0.0,0.0,0.15
1755466902,0.0,0.0,0.0,0.15
1755466962,0.0,0.0,0.0,0.15
1755467022,0.0,0.0,0.0,0.1471134020618557
1755467082,0.0,0.0,0.0,0.1388659793814433
1755467142,0.0,0.0,0.0,0.1306185567010309
1755467202,0.0,0.0,0.0,0.1223711340206186
1755467262,0.0,0.0,0.0,0.1141237113402062
1755467322,0.0,0.0,0.0,0.1058762886597938
1755467382,0.0,0.0,0.0,0.09762886597938145
1755467442,0.0,0.0,0.0,0.08938144329896908
1755467502,0.0,0.0,0.0,0.08113402061855671
1755467562,0.0,0.0,0.0,0.07536082474226805
1755467622,0.0,0.0,0.0,0.08360824742268042
1755467682,0.0,0.0,0.0,0.09185567010309278
1755467742,0.0,0.0,0.0,0.1001030927835052
1755467802,0.0,0.0,0.0,0.1083505154639175
1755467862,0.0,0.0,0.0,0.1165979381443299
1755467922,0.0,0.0,0.0,0.1248453608247423
1755467982,0.0,0.0,0.0,0.1330927835051546
1755468042,0.0,0.0,0.0,0.141340206185567
1755468102,0.0,0.0,0.0,0.1495876288659794
1755468162,0.0,0.0,0.0,0.15
1755468222,0.0,0.0,0.0,0.15
1755468282,0.0,0.0,0.0,0.15
1755468342,0.0,0.0,0.0,0.15
1755468402,0.0,0.0,0.0,0.15
1755468462,0.0,0.0,0.0,0.15
1755468522,0.0,0.0,0.0,0.15
1755468582,0.0,0.0,0.0,0.15
1755468642,0.0,0.0,0.0,0.15
1755468702,0.0,0.0,0.0,0.15
1755468762,0.0,0.0,0.0,0.1479310344827586
1755468822,0.0,0.0,0.0,0.1396551724137931
1755468882,0.0,0.0,0.0,0.1313793103448276
1755468942,0.0,0.0,0.0,0.1231034482758621
1755469002,0.0,0.0,0.0,0.1148275862068966
1755469062,0.0,0.0,0.0,0.106551724137931
1755469122,0.0,0.0,0.0,0.09827586206896552
1755469182,0.0,0.0,0.0,0.09
1755469242,0.0,0.0,0.0,0.08172413793103449
1755469302,0.0,0.0,0.0,0.07344827586206898
1755469362,0.0,0.0,0.0,0.07
1755469422,0.0,0.0,0.0,0.07
1755469482,0.0,0.0,0.0,0.07
1755469542,0.0,0.0,0.0,0.07
1755469602,0.0,0.0,0.0,0.07
1755469662,0.0,0.0,0.0,0.07
1755469722,0.0,0.0,0.0,0.07
1755469782,0.0,0.0,0.0,0.07
1755469842,0.0,0.0,0.0,0.07
1755469902,0.0,0.0,0.0,0.08314432989690722
1755469962,0.0,0.0,0.0,0.09860824742268041
1755470022,0.0,0.0,0.0,0.1140721649484536
1755470082,0.0,0.0,0.0,0.1295360824742268
1755470142,0.0,0.0,0.0,0.145
1755470202,0.0,0.0,0.0,0.1604639175257732
1755470262,0.0,0.0,0.0,0.1759278350515464
1755470322,0.0,0.0,0.0,0.1913917525773196
1755470382,0.0,0.0,0.0,0.2068556701030928
1755470442,0.0,0.0,0.0,0.22
1755470502,0.0,0.0,0.0,0.2189175257731959
1755470562,0.0,0.0,0.0,0.211701030927835
1755470622,0.0,0.0,0.0,0.2044845360824742
1755470682,0.0,0.0,0.0,0.1972680412371134
1755470742,0.0,0.0,0.0,0.1900515463917526
1755470802,0.0,0.0,0.0,0.1828350515463917
1755470862,0.0,0.0,0.0,0.1756185567010309
1755470922,0.0,0.0,0.0,0.1684020618556701
1755470982,0.0,0.0,0.0,0.1611855670103093
1755471042,0.0,0.0,0.0,0.1539690721649484
1755471102,0.0,0.0,0.0,0.1462758620689655
1755471162,0.0,0.0,0.0,0.138
1755471222,0.0,0.0,0.0,0.1297241379310345
1755471282,0.0,0.0,0.0,0.121448275862069
1755471342,0.0,0.0,0.0,0.1131724137931034
1755471402,0.0,0.0,0.0,0.1048965517241379
1755471462,0.0,0.0,0.0,0.09662068965517241
1755471522,0.0,0.0,0.0,0.0883448275862069
1755471582,0.0,0.0,0.0,0.08006896551724138
1755471642,0.0,0.0,0.0,0.07179310344827587
1755471702,0.0,0.0,0.0,0.07
1755471762,0.0,0.0,0.0,0.07
1755471822,0.0,0.0,0.0,0.07
1755471882,0.0,0.0,0.0,0.07
1755471942,0.0,0.0,0.0,0.07
1755472002,0.0,0.0,0.0,0.07
1755472062,0.0,0.0,0.0,0.07
1755472122,0.0,0.0,0.0,0.07
1755472182,0.0,0.0,0.0,0.07
1755472242,0.0,0.0,0.0,0.07
1755472302,0.0,0.0,0.0,0.07
1755472362,0.0,0.0,0.0,0.07
1755472422,0.0,0.0,0.0,0.07
1755472482,0.0,0.0,0.0,0.07
1755472542,0.0,0.0,0.0,0.07
1755472602,0.0,0.0,0.0,0.07
1755472662,0.0,0.0,0.0,0.07
1755472722,0.0,0.0,0.0,0.07
1755472782,0.0,0.0,0.0,0.07329896907216496
1755472842,0.0,0.0,0.0,0.08154639175257733
1755472902,0.0,0.0,0.0,0.0897938144329897
1755472962,0.0,0.0,0.0,0.09804123711340207
1755473022,0.0,0.0,0.0,0.1062886597938144
1755473082,0.0,0.0,0.0,0.1145360824742268
1755473142,0.0,0.0,0.0,0.1227835051546392
1755473202,0.0,0.0,0.0,0.1310309278350515
1755473262,0.0,0.0,0.0,0.1392783505154639
1755473322,0.0,0.0,0.0,0.1475257731958763
1755473382,0.0,0.0,0.0,0.1550515463917526
1755473442,0.0,0.0,0.0,0.1622680412371134
1755473502,0.0,0.0,0.0,0.1694845360824742
1755473562,0.0,0.0,0.0,0.176701030927835
1755473622,0.0,0.0,0.0,0.1839175257731959
1755473682,0.0,0.0,0.0,0.1911340206185567
1755473742,0.0,0.0,0.0,0.1983505154639175
1755473802,0.0,0.0,0.0,0.2055670103092783
1755473862,0.0,0.0,0.0,0.2127835051546392
1755473922,0.0,0.0,0.0,0.22
1755473982,0.0,0.0,0.0,0.2282758620689655
1755474042,0.0,0.0,0.0,0.236551724137931
1755474102,0.0,0.0,0.0,0.2448275862068966
1755474162,0.0,0.0,0.0,0.2531034482758621
1755474222,0.0,0.0,0.0,0.2613793103448276
1755474282,0.0,0.0,0.0,0.2696551724137931
1755474342,0.0,0.0,0.0,0.2779310344827586
1755474402,0.0,0.0,0.0,0.2862068965517242
1755474462,0.0,0.0,0.0,0.2944827586206897
1755474522,0.0,0.0,0.0,0.3
1755474582,0.0,0.0,0.0,0.2897260273972603
1755474642,0.0,0.0,0.0,0.2589041095890411
1755474702,0.0,0.0,0.0,0.2280821917808219
1755474762,0.0,0.0,0.0,0.1972602739726027
1755474822,0.0,0.0,0.0,0.1664383561643836
1755474882,0.0,0.0,0.0,0.1356164383561644
1755474942,0.0,0.0,0.0,0.1047945205479452
1755475002,0.0,0.0,0.0,0.07397260273972603
1755475062,0.0,0.0,0.0,0.04315068493150685
1755475122,0.0,0.0,0.0,0.01232876712328767
1755475182,0.0,0.0,0.0,0.02474226804123711
1755475242,0.0,0.0,0.0,0.04020618556701031
1755475302,0.0,0.0,0.0,0.0556701030927835
1755475362,0.0,0.0,0.0,0.0711340206185567
1755475422,0.0,0.0,0.0,0.0865979381443299
1755475482,0.0,0.0,0.0,0.1020618556701031
1755475542,0.0,0.0,0.0,0.1175257731958763
1755475602,0.0,0.0,0.0,0.1329896907216495
1755475662,0.0,0.0,0.0,0.1484536082474227
1755475722,0.0,0.0,0.0,0.15
1755475782,0.0,0.0,0.0,0.1361538461538462
1755475842,0.0,0.0,0.0,0.1207692307692308
1755475902,0.0,0.0,0.0,0.1053846153846154
1755475962,0.0,0.0,0.0,0.09
1755476022,0.0,0.0,0.0,0.07461538461538461
1755476082,0.0,0.0,0.0,0.05923076923076923
1755476142,0.0,0.0,0.0,0.04384615384615384
1755476202,0.0,0.0,0.0,0.02846153846153846
1755476262,0.0,0.0,0.0,0.01307692307692308
1755476322,0.0,0.0,0.0,0.008327586206896552
1755476382,0.0,0.0,0.0,0.01556896551724138
1755476442,0.0,0.0,0.0,0.02281034482758621
1755476502,0.0,0.0,0.0,0.03005172413793104
1755476562,0.0,0.0,0.0,0.03729310344827587
1755476622,0.0,0.0,0.0,0.04453448275862069
1755476682,0.0,0.0,0.0,0.05177586206896552
1755476742,0.0,0.0,0.0,0.05901724137931035
1755476802,0.0,0.0,0.0,0.06625862068965518
1755476862,0.0,0.0,0.0,0.07
1755476922,0.0,0.0,0.0,0.0665
1755476982,0.0,0.0,0.0,0.05925862068965518
1755477042,0.0,0.0,0.0,0.05201724137931035
1755477102,0.0,0.0,0.0,0.04477586206896553
1755477162,0.0,0.0,0.0,0.0375344827586207
1755477222,0.0,0.0,0.0,0.03029310344827587
1755477282,0.0,0.0,0.0,0.02305172413793104
1755477342,0.0,0.0,0.0,0.01581034482758621
1755477402,0.0,0.0,0.0,0.008568965517241381
1755477462,0.0,0.0,0.0,0.01265060240963855
1755477522,0.0,0.0,0.0,0.02814113597246127
1755477582,0.0,0.0,0.0,0.043631669535284
1755477642,0.0,0.0,0.0,0.05912220309810672
1755477702,0.0,0.0,0.0,0.07461273666092944
1755477762,0.0,0.0,0.0,0.09010327022375215
1755477822,0.0,0.0,0.0,0.1055938037865749
1755477882,0.0,0.0,0.0,0.1210843373493976
1755477942,0.0,0.0,0.0,0.1365748709122203
1755478002,0.0,0.0,0.0,0.15
1755478062,0.0,0.0,0.0,0.15
1755478122,0.0,0.0,0.0,0.15
1755478182,0.0,0.0,0.0,0.15
1755478242,0.0,0.0,0.0,0.15
1755478302,0.0,0.0,0.0,0.15
1755478362,0.0,0.0,0.0,0.15
1755478422,0.0,0.0,0.0,0.15
1755478482,0.0,0.0,0.0,0.15
1755478542,0.0,0.0,0.0,0.15
1755478602,0.0,0.0,0.0,0.15
1755478662,0.0,0.0,0.0,0.1463013698630137
1755478722,0.0,0.0,0.0,0.1380821917808219
1755478782,0.0,0.0,0.0,0.1298630136986302
1755478842,0.0,0.0,0.0,0.1216438356164384
1755478902,0.0,0.0,0.0,0.1134246575342466
1755478962,0.0,0.0,0.0,0.1052054794520548
1755479022,0.0,0.0,0.0,0.09698630136986303
1755479082,0.0,0.0,0.0,0.08876712328767125
1755479142,0.0,0.0,0.0,0.08054794520547946
1755479202,0.0,0.0,0.0,0.08108247422680413
1755479262,0.0,0.0,0.0,0.09654639175257733
1755479322,0.0,0.0,0.0,0.1120103092783505
1755479382,0.0,0.0,0.0,0.1274742268041237
1755479442,0.0,0.0,0.0,0.1429381443298969
1755479502,0.0,0.0,0.0,0.1584020618556701
1755479562,0.0,0.0,0.0,0.1738659793814433
1755479622,0.0,0.0,0.0,0.1893298969072165
1755479682,0.0,0.0,0.0,0.2047938144329897
1755479742,0.0,0.0,0.0,0.22
1755479802,0.0,0.0,0.0,0.2196206896551724
1755479862,0.0,0.0,0.0,0.1968620689655173
1755479922,0.0,0.0,0.0,0.1741034482758621
1755479982,0.0,0.0,0.0,0.1513448275862069
1755480042,0.0,0.0,0.0,0.1285862068965517
1755480102,0.0,0.0,0.0,0.1058275862068966
1755480162,0.0,0.0,0.0,0.08306896551724138
1755480222,0.0,0.0,0.0,0.06031034482758621
1755480282,0.0,0.0,0.0,0.03755172413793104
1755480342,0.0,0.0,0.0,0.01479310344827586
1755480402,0.0,0.0,0.0,0.02087628865979381
1755480462,0.0,0.0,0.0,0.03634020618556701
1755480522,0.0,0.0,0.0,0.0518041237113402
1755480582,0.0,0.0,0.0,0.0672680412371134
1755480642,0.0,0.0,0.0,0.0827319587628866
1755480702,0.0,0.0,0.0,0.09819587628865979
1755480762,0.0,0.0,0.0,0.113659793814433
1755480822,0.0,0.0,0.0,0.1291237113402062
1755480882,0.0,0.0,0.0,0.1445876288659794
1755480942,0.0,0.0,0.0,0.15
1755481002,0.0,0.0,0.0,0.1446206896551724
1755481062,0.0,0.0,0.0,0.1363448275862069
1755481122,0.0,0.0,0.0,0.1280689655172414
1755481182,0.0,0.0,0.0,0.1197931034482759
1755481242,0.0,0.0,0.0,0.1115172413793104
1755481302,0.0,0.0,0.0,0.1032413793103448
1755481362,0.0,0.0,0.0,0.0949655172413793
1755481422,0.0,0.0,0.0,0.0866896551724138
1755481482,0.0,0.0,0.0,0.07841379310344829
1755481542,0.0,0.0,0.0,0.07809605488850772
1755481602,0.0,0.0,0.0,0.08632933104631219
1755481662,0.0,0.0,0.0,0.09456260720411665
1755481722,0.0,0.0,0.0,0.1027958833619211
1755481782,0.0,0.0,0.0,0.1110291595197256
1755481842,0.0,0.0,0.0,0.11926243567753
1755481902,0.0,0.0,0.0,0.1274957118353345
1755481962,0.0,0.0,0.0,0.1357289879931389
1755482022,0.0,0.0,0.0,0.1439622641509434
1755482082,0.0,0.0,0.0,0.15
1755482142,0.0,0.0,0.0,0.1458833619210978
1755482202,0.0,0.0,0.0,0.1304459691252144
1755482262,0.0,0.0,0.0,0.115008576329331
1755482322,0.0,0.0,0.0,0.09957118353344768
1755482382,0.0,0.0,0.0,0.08413379073756432
1755482442,0.0,0.0,0.0,0.06869639794168095
1755482502,0.0,0.0,0.0,0.05325900514579759
1755482562,0.0,0.0,0.0,0.03782161234991423
1755482622,0.0,0.0,0.0,0.02238421955403087
1755482682,0.0,0.0,0.0,0.008505154639175259
1755482742,0.0,0.0,0.0,0.02396907216494846
1755482802,0.0,0.0,0.0,0.03943298969072165
1755482862,0.0,0.0,0.0,0.05489690721649484
1755482922,0.0,0.0,0.0,0.07036082474226804
1755482982,0.0,0.0,0.0,0.08582474226804124
1755483042,0.0,0.0,0.0,0.1012886597938144
1755483102,0.0,0.0,0.0,0.1167525773195876
1755483162,0.0,0.0,0.0,0.1322164948453608
1755483222,0.0,0.0,0.0,0.147680412371134
1755483282,0.0,0.0,0.0,0.15
1755483342,0.0,0.0,0.0,0.15
1755483402,0.0,0.0,0.0,0.15
1755483462,0.0,0.0,0.0,0.15
1755483522,0.0,0.0,0.0,0.15
1755483582,0.0,0.0,0.0,0.15
1755483642,0.0,0.0,0.0,0.15
1755483702,0.0,0.0,0.0,0.15
1755483762,0.0,0.0,0.0,0.15
1755483822,0.0,0.0,0.0,0.15
1755483882,0.0,0.0,0.0,0.15
1755483942,0.0,0.0,0.0,0.15
1755484002,0.0,0.0,0.0,0.15
1755484062,0.0,0.0,0.0,0.15
1755484122,0.0,0.0,0.0,0.15
1755484182,0.0,0.0,0.0,0.15
1755484242,0.0,0.0,0.0,0.15
1755484302,0.0,0.0,0.0,0.15
1755484362,0.0,0.0,0.0,0.15
1755484422,0.0,0.0,0.0,0.15
1755484482,0.0,0.0,0.0,0.1465753424657534
1755484542,0.0,0.0,0.0,0.1383561643835617
1755484602,0.0,0.0,0.0,0.1301369863013699
1755484662,0.0,0.0,0.0,0.1219178082191781
1755484722,0.0,0.0,0.0,0.1136986301369863
1755484782,0.0,0.0,0.0,0.1054794520547945
1755484842,0.0,0.0,0.0,0.09726027397260276
1755484902,0.0,0.0,0.0,0.08904109589041097
1755484962,0.0,0.0,0.0,0.08082191780821918
1755485022,0.0,0.0,0.0,0.08058519793459554
1755485082,0.0,0.0,0.0,0.09607573149741826
1755485142,0.0,0.0,0.0,0.111566265060241
1755485202,0.0,0.0,0.0,0.1270567986230637
1755485262,0.0,0.0,0.0,0.1425473321858864
1755485322,0.0,0.0,0.0,0.1580378657487091
1755485382,0.0,0.0,0.0,0.1735283993115319
1755485442,0.0,0.0,0.0,0.1890189328743546
1755485502,0.0,0.0,0.0,0.2045094664371773
1755485562,0.0,0.0,0.0,0.22
1755485622,0.0,0.0,0.0,0.2282616179001721
1755485682,0.0,0.0,0.0,0.2365232358003442
1755485742,0.0,0.0,0.0,0.2447848537005163
1755485802,0.0,0.0,0.0,0.2530464716006884
1755485862,0.0,0.0,0.0,0.2613080895008605
1755485922,0.0,0.0,0.0,0.2695697074010326
1755485982,0.0,0.0,0.0,0.2778313253012048
1755486042,0.0,0.0,0.0,0.2860929432013769
1755486102,0.0,0.0,0.0,0.294354561101549
1755486162,0.0,0.0,0.0,0.3169759450171821
1755486222,0.0,0.0,0.0,0.3705841924398625
1755486282,0.0,0.0,0.0,0.4241924398625429
1755486342,0.0,0.0,0.0,0.4778006872852233
1755486402,0.0,0.0,0.0,0.5314089347079037
1755486462,0.0,0.0,0.0,0.5850171821305842
1755486522,0.0,0.0,0.0,0.6386254295532646
1755486582,0.0,0.0,0.0,0.6922336769759451
1755486642,0.0,0.0,0.0,0.7458419243986254
1755486702,0.0,0.0,0.0,0.7994501718213058
1755486762,0.0,0.0,0.0,0.8390721649484536
1755486822,0.0,0.0,0.0,0.87
1755486882,0.0,0.0,0.0,0.9009278350515464
1755486942,0.0,0.0,0.0,0.9318556701030928
1755487002,0.0,0.0,0.0,0.9627835051546392
1755487062,0.0,0.0,0.0,0.9937113402061856
1755487122,0.0,0.0,0.0,1.024639175257732
1755487182,0.0,0.0,0.0,1.055567010309278
1755487242,0.0,0.0,0.0,1.086494845360825
1755487302,0.0,0.0,0.0,1.117422680412371
1755487362,0.0,0.0,0.0,1.198571428571429
1755487422,0.0,0.0,0.0,1.284285714285714
1755487482,0.0,0.0,0.0,1.37
1755487542,0.0,0.0,0.0,1.455714285714286
1755487602,0.0,0.0,0.0,1.541428571428571
1755487662,0.0,0.0,0.0,1.627142857142857
1755487722,0.0,0.0,0.0,1.712857142857143
1755487782,0.0,0.0,0.0,1.798571428571428
1755487842,0.0,0.0,0.0,1.884285714285714
1755487902,0.0,0.0,0.0,2.000461538461539
1755487962,0.0,0.0,0.0,2.216725274725275
1755488022,0.0,0.0,0.0,2.432989010989011
1755488082,0.0,0.0,0.0,2.649252747252747
1755488142,0.0,0.0,0.0,2.865516483516484
1755488202,0.0,0.0,0.0,3.08178021978022
1755488262,0.0,0.0,0.0,3.298043956043956
1755488322,0.0,0.0,0.0,3.514307692307692
1755488382,0.0,0.0,0.0,3.727647058823529
1755488442,0.0,0.0,0.0,3.939411764705882
1755488502,0.0,0.0,0.0,4.151176470588235
1755488562,0.0,0.0,0.0,4.362941176470589
1755488622,0.0,0.0,0.0,4.574705882352942
1755488682,0.0,0.0,0.0,4.786470588235295
1755488742,0.0,0.0,0.0,4.998235294117647
1755488802,0.0,0.0,0.0,5.224458438287154
1755488862,0.0,0.0,0.0,5.461738035264483
1755488922,0.0,0.0,0.0,5.699017632241813
1755488982,0.0,0.0,0.0,5.936297229219143
1755489042,0.0,0.06689536878216124,0.0,6.173576826196473
1755489102,0.0,0.169811320754717,0.0,6.410856423173803
1755489162,0.0,0.2727272727272728,0.0,6.648136020151133
1755489222,0.0,0.3756432246998285,0.0,6.900845070422536
1755489282,0.0,0.4785591766723843,0.0,7.154366197183099
1755489342,0.0,0.58147512864494,0.0395869191049914,7.407887323943662
1755489402,0.0,0.6843910806174958,0.1428571428571428,7.661408450704226
1755489462,0.0,0.7873070325900515,0.2461273666092943,7.914929577464789
1755489522,0.0,0.8902229845626073,0.3493975903614458,8.168746355685132
1755489582,0.0548885077186964,0.9931389365351629,0.4526678141135972,8.431137026239067
1755489642,0.1578044596912521,1.0,0.5559380378657487,8.693527696793003
1755489702,0.2607204116638079,1.0,0.6592082616179001,8.95591836734694
1755489762,0.3636363636363636,1.0,0.7624784853700516,9.218309037900875
1755489822,0.4665523156089194,1.0,0.865748709122203,9.48069970845481
1755489882,0.5694682675814752,1.0,0.9690189328743546,9.76043771043771
1755489942,0.6723842195540309,1.0,1.0,10.07760942760943
1755490002,0.7753001715265867,1.0,1.0,10.39478114478115
1755490062,0.8782161234991424,1.0,1.0,10.71195286195286
1755490122,0.9811320754716981,1.0,1.0,11.02912457912458
1755490182,1.0,1.0,1.0,11.29991902834008
1755490242,1.0,1.0,1.0,11.49060728744939
1755490302,1.0,1.0,1.0,11.6812955465587
1755490362,1.0,1.0,1.0,11.87198380566802
1755490422,1.0,1.0,1.0,12.06267206477733
1755490482,1.0,1.0,1.001721170395869,12.25336032388664
1755490542,1.0,1.0,1.104991394148021,12.44404858299595
1755490602,1.0,1.0,1.208261617900172,12.63473684210526
1755490662,1.0,1.0,1.311531841652324,12.92244897959184
1755490722,1.015463917525773,1.0,1.414802065404475,13.84081632653061
1755490782,1.118556701030928,1.130353817504655,1.518072289156627,14.86551724137931
1755490842,1.221649484536083,1.353817504655493,1.621342512908778,16.01397260273972
1755490902,1.324742268041237,1.577281191806331,1.724612736660929,17.49342465753424
1755490962,1.427835051546392,1.800744878957169,1.827882960413081,18.85688311688312
1755491022,1.530927835051547,2.024208566108007,1.931153184165232,20.09461538461538
1755491082,1.634020618556701,2.247672253258846,2.034364261168385,21.30130434782609
1755491142,1.737113402061856,2.471135940409683,2.137457044673539,22.68254237288136
1755491202,1.84020618556701,2.694599627560522,2.240549828178694,24.21016393442623
1755491262,1.943298969072165,2.918063314711359,2.343642611683849,25.8093023255814
1755491322,2.111340206185567,3.065404475043029,2.446735395189004,27.78132075471698
1755491382,2.358762886597938,3.168674698795181,2.549828178694158,29.21137931034483
