time,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE
2025-07-21 07:34:05+02:00,35.51428571428571,35.18543046357616,35.90476190476191,193.5711111111111
2025-07-21 07:35:05+02:00,34.55223880597015,34.0,34.76190476190476,186.8546511627907
2025-07-21 07:36:05+02:00,32.83838383838384,32.72549019607843,32.91891891891892,172.2022222222222
2025-07-21 07:37:05+02:00,31.62626262626263,31.54901960784314,31.03370786516854,167.8279310344828
2025-07-21 07:38:05+02:00,28.88235294117647,28.875,29.0,150.8985714285714
2025-07-21 07:39:05+02:00,25.19354838709678,25.18181818181818,25.58139534883721,129.1133333333333
2025-07-21 07:40:05+02:00,23.16129032258064,23.03921568627451,24.35374149659864,117.15
2025-07-21 07:41:05+02:00,24.23595505617978,24.2156862745098,25.17006802721088,117.1958
2025-07-21 07:42:05+02:00,26.06122448979592,25.8,25.98639455782313,127.5777777777778
2025-07-21 07:43:05+02:00,28.85,28.5,28.81081081081081,143.75
2025-07-21 07:44:05+02:00,31.75,31.37931034482759,31.80952380952381,161.8033333333333
2025-07-21 07:45:05+02:00,33.52083333333334,33.28888888888889,33.80645161290322,173.284
2025-07-21 07:46:05+02:00,34.77083333333334,34.62222222222222,35.125,178.7477777777778
2025-07-21 07:47:05+02:00,37.5,37.25,37.28571428571428,198.2766666666667
2025-07-21 07:48:05+02:00,36.0,35.45454545454545,36.18181818181818,188.848
2025-07-21 07:49:05+02:00,31.0,31.0,31.65217391304348,155.24
2025-07-21 07:50:05+02:00,27.69879518072289,27.73333333333333,26.39024390243902,127.62
2025-07-21 07:51:05+02:00,29.13333333333333,29.06666666666667,29.2,145.9566666666667
2025-07-21 07:52:05+02:00,30.46666666666667,30.4,30.97674418604651,155.765
2025-07-21 07:53:05+02:00,33.27272727272727,33.0,33.45454545454545,173.35
2025-07-21 07:54:05+02:00,39.06896551724138,37.60714285714285,38.28571428571428,204.5647619047619
2025-07-21 07:55:05+02:00,41.07339449541284,40.75,40.22857142857143,220.73
2025-07-21 07:56:05+02:00,42.1743119266055,42.0,41.37142857142857,221.6144827586207
2025-07-21 07:57:05+02:00,42.50819672131148,42.8695652173913,41.34939759036145,235.778
2025-07-21 07:58:05+02:00,39.88,39.45454545454545,40.05555555555556,214.3357142857143
2025-07-21 07:59:05+02:00,40.18072289156626,40.23595505617978,40.88888888888889,211.53
2025-07-21 08:00:05+02:00,40.78600823045267,40.78333333333333,41.72222222222222,219.235
2025-07-21 08:01:05+02:00,40.29218106995884,40.28333333333333,41.06976744186046,220.58
2025-07-21 08:02:05+02:00,39.79835390946502,39.78333333333333,39.81208053691275,218.7242857142857
2025-07-21 08:03:05+02:00,39.30452674897119,39.28333333333333,39.00671140939598,222.3892307692308
2025-07-21 08:04:05+02:00,39.42592592592592,38.14754098360656,38.20134228187919,206.99
2025-07-21 08:05:05+02:00,40.53703703703704,38.42857142857143,39.55172413793103,203.87
2025-07-21 08:06:05+02:00,52.0,51.33333333333334,52.25,300.75
2025-07-21 08:07:05+02:00,57.16666666666666,56.16666666666666,56.88888888888889,326.5716666666667
2025-07-21 08:08:05+02:00,53.34782608695652,52.56521739130435,53.34782608695652,313.25
2025-07-21 08:09:05+02:00,45.0655737704918,45.22535211267606,46.33333333333334,246.2333333333333
2025-07-21 08:10:05+02:00,47.28571428571428,46.91549295774648,48.36363636363637,263.08
2025-07-21 08:11:05+02:00,52.2,50.75862068965517,52.64285714285715,287.338
2025-07-21 08:12:05+02:00,59.96296296296296,58.0,59.36842105263158,335.2744444444444
2025-07-21 08:13:05+02:00,58.8,56.38461538461539,58.46153846153846,309.294
2025-07-21 08:14:05+02:00,65.63157894736842,62.66666666666666,65.84210526315789,382.01
2025-07-21 08:15:05+02:00,76.05494505494505,72.71428571428571,77.0,470.36
2025-07-21 08:16:05+02:00,76.71428571428571,73.63333333333334,75.46153846153847,468.9329729729729
2025-07-21 08:17:05+02:00,77.37362637362637,74.3,75.55629139072848,470.901935483871
2025-07-21 08:18:05+02:00,78.02448979591837,74.96666666666667,76.35099337748345,474.0664285714286
2025-07-21 08:19:05+02:00,78.51428571428572,77.61111111111111,77.16666666666667,473.8535714285715
2025-07-21 08:20:05+02:00,79.00408163265307,78.72222222222223,78.07575757575758,480.9275
2025-07-21 08:21:05+02:00,79.49387755102042,79.16423357664233,78.98484848484848,485.2753333333333
2025-07-21 08:22:05+02:00,79.98367346938775,79.38321167883211,79.61780104712042,488.85
2025-07-21 08:23:05+02:00,80.73417721518987,79.60218978102189,80.24607329842932,493.7218421052631
2025-07-21 08:24:05+02:00,81.49367088607595,79.82116788321167,80.87434554973822,499.13
2025-07-21 08:25:05+02:00,82.13986013986013,80.04014598540145,79.92134831460675,503.3435714285714
2025-07-21 08:26:05+02:00,82.55944055944056,80.25912408759123,79.14339622641509,506.420895522388
2025-07-21 08:27:05+02:00,82.97902097902097,80.47810218978101,79.59622641509434,507.852
2025-07-21 08:28:05+02:00,83.3986013986014,80.69708029197079,80.04905660377358,510.78
2025-07-21 08:29:05+02:00,83.81818181818181,80.91605839416059,80.50188679245282,513.1595454545454
2025-07-21 08:30:05+02:00,84.93150684931507,82.08823529411765,80.95471698113208,522.46
2025-07-21 08:31:05+02:00,85.85810810810811,82.8075221238938,80.66037735849056,529.7369565217391
2025-07-21 08:32:05+02:00,85.45270270270271,82.40929203539822,80.28301886792453,530.8479452054794
