time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755519352+01:00,54.0,56.0,59.0,366.32
1970-01-01 00:00:01.755519362+01:00,47.66666666666666,51.33333333333334,53.33333333333334,299.6766666666667
1970-01-01 00:00:01.755519372+01:00,39.54545454545455,44.0,45.0,282.71
1970-01-01 00:00:01.755519382+01:00,38.63636363636364,43.14285714285715,44.14285714285715,273.0842857142857
1970-01-01 00:00:01.755519392+01:00,40.0,42.0,43.0,286.0
1970-01-01 00:00:01.755519402+01:00,39.0,40.33333333333334,41.33333333333334,252.21
1970-01-01 00:00:01.755519412+01:00,33.42857142857143,35.5,36.5,224.36
1970-01-01 00:00:01.755519422+01:00,32.73770491803278,33.5,34.35294117647059,217.1425
1970-01-01 00:00:01.755519432+01:00,33.22950819672131,33.69387755102041,34.74509803921568,219.2069230769231
1970-01-01 00:00:01.755519442+01:00,33.72131147540983,34.10204081632653,35.13725490196078,219.99
1970-01-01 00:00:01.755519452+01:00,34.21311475409836,34.51020408163265,35.52941176470588,217.105
1970-01-01 00:00:01.755519462+01:00,34.70491803278689,34.91836734693877,35.92156862745098,226.65
1970-01-01 00:00:01.755519472+01:00,35.0,37.0,38.0,240.64
1970-01-01 00:00:01.755519482+01:00,33.66666666666666,36.0,37.6,233.1833333333333
1970-01-01 00:00:01.755519492+01:00,32.1578947368421,34.51351351351352,35.36842105263158,224.6233333333333
1970-01-01 00:00:01.755519502+01:00,31.10526315789474,33.7027027027027,34.31578947368421,221.27
1970-01-01 00:00:01.755519512+01:00,30.4,32.89189189189189,33.41666666666666,217.2329411764706
1970-01-01 00:00:01.755519522+01:00,29.73333333333333,32.69230769230769,32.58333333333334,212.7733333333333
1970-01-01 00:00:01.755519532+01:00,30.125,33.46153846153846,33.52941176470588,214.8733333333333
1970-01-01 00:00:01.755519542+01:00,31.33333333333333,34.85714285714285,34.66666666666666,228.255
1970-01-01 00:00:01.755519552+01:00,32.44444444444444,37.71428571428572,35.77777777777778,232.695
1970-01-01 00:00:01.755519562+01:00,44.33333333333334,46.0,52.0,403.34
1970-01-01 00:00:01.755519572+01:00,59.0,68.0,68.0,465.94
1970-01-01 00:00:01.755519582+01:00,56.0,59.0,63.0,389.45
1970-01-01 00:00:01.755519592+01:00,46.0,52.0,52.0,289.67
1970-01-01 00:00:01.755519602+01:00,41.73076923076923,43.5,45.33333333333334,287.28
1970-01-01 00:00:01.755519612+01:00,42.88461538461539,47.75,47.8,315.2675
1970-01-01 00:00:01.755519622+01:00,46.07692307692308,52.9375,55.8125,324.1
1970-01-01 00:00:01.755519632+01:00,58.66666666666666,64.0,65.66666666666667,525.3
1970-01-01 00:00:01.755519642+01:00,70.0,76.0,76.33333333333333,521.3333333333333
1970-01-01 00:00:01.755519652+01:00,68.0,74.0,78.0,490.8433333333334
1970-01-01 00:00:01.755519662+01:00,56.66666666666666,61.0,62.0,365.0966666666667
1970-01-01 00:00:01.755519672+01:00,63.5,70.0,69.5,538.4000000000001
1970-01-01 00:00:01.755519682+01:00,91.0,97.0,104.3333333333333,691.39
1970-01-01 00:00:01.755519692+01:00,90.6,96.53846153846152,105.0,689.9966666666667
1970-01-01 00:00:01.755519702+01:00,87.0,94.23076923076924,98.33333333333331,635.3299999999999
1970-01-01 00:00:01.755519712+01:00,75.5,79.33333333333333,93.0,598.88
1970-01-01 00:00:01.755519722+01:00,58.66666666666666,62.0,65.0,426.6233333333333
1970-01-01 00:00:01.755519732+01:00,68.0,73.0,76.0,472.53
1970-01-01 00:00:01.755519742+01:00,68.0,73.0,76.0,443.71
1970-01-01 00:00:01.755519752+01:00,75.71428571428571,81.14285714285714,85.0,539.6
1970-01-01 00:00:01.755519762+01:00,85.0,92.5,96.0,654.57
1970-01-01 00:00:01.755519772+01:00,78.625,93.0,89.25,607.9725000000001
1970-01-01 00:00:01.755519782+01:00,75.25,80.0,85.0,583.53
1970-01-01 00:00:01.755519792+01:00,79.0,86.0,91.0,578.7774999999999
1970-01-01 00:00:01.755519802+01:00,77.5,82.5,87.5,592.03
1970-01-01 00:00:01.755519812+01:00,85.0,91.0,96.0,646.93
1970-01-01 00:00:01.755519822+01:00,83.33333333333333,88.77777777777777,94.33333333333331,609.1333333333333
1970-01-01 00:00:01.755519832+01:00,78.0,84.0,88.0,568.34
1970-01-01 00:00:01.755519842+01:00,75.33333333333333,81.33333333333333,84.77777777777777,544.84
1970-01-01 00:00:01.755519852+01:00,73.0,78.33333333333333,85.0,543.24
