time,irr_1_MAX_VALUE,irr_2_MAX_VALUE,irr_3_MAX_VALUE,irr_dav_1_MAX_VALUE
2025-09-04 06:20:00+02:00,2.2432432432432416,2.4004106776180723,3.10034305317324,4.233267748825851
2025-09-04 06:21:00+02:00,2.49272349272349,2.646817248459961,3.203259005145794,4.696484623698384
2025-09-04 06:22:00+02:00,2.7422037422037384,2.89322381930185,3.30617495711835,5.182489973807691
2025-09-04 06:23:00+02:00,2.9916839916839866,3.1396303901437386,3.4090909090909065,5.690261685458048
2025-09-04 06:28:00+02:00,4.099137931034485,4.156034482758624,3.923670668953688,9.411860393170194
2025-09-04 06:29:00+02:00,4.202586206896556,4.259482758620695,4.0923021521374485,10.317813241034091
2025-09-04 06:30:00+02:00,4.306034482758627,4.362931034482767,4.417127071823201,11.27710538045537
2025-09-04 06:31:00+02:00,4.409482758620698,4.466379310344838,4.748618784530384,12.290580525201175
2025-09-04 06:32:00+02:00,4.5129310344827696,4.569827586206908,5.017349587774936,13.338392266960224
2025-09-04 06:33:00+02:00,4.616379310344839,4.673275862068976,5.128227194492255,14.432549170364869
2025-09-04 06:34:00+02:00,4.719827586206905,4.7767241379310414,5.231497418244406,15.574913692723582
2025-09-04 06:35:00+02:00,4.823275862068971,4.880172413793107,5.334767641996557,16.765388324833836
2025-09-04 06:36:00+02:00,4.9267241379310365,4.990843782654128,5.438037865748708,18.00381752940226
2025-09-04 06:37:00+02:00,5.072844827586207,5.191287878787876,5.541308089500859,19.289988434000765
2025-09-04 06:38:00+02:00,5.31,5.418560606060603,5.64457831325301,20.623639745275295
2025-09-04 06:39:00+02:00,5.55,5.645833333333332,5.7478485370051615,22.00446230352568
2025-09-04 06:40:00+02:00,5.79,5.87310606060606,5.851118760757313,23.43210360569183
2025-09-04 06:41:00+02:00,6.00344827586207,6.091827613220594,5.954458682372895,24.90617137852029
2025-09-04 06:42:00+02:00,6.11637931034483,6.299826689774694,6.085677749360614,26.42623702079558
2025-09-04 06:43:00+02:00,6.219827586206901,6.507798960138644,6.239130434782612,27.99183886784385
2025-09-04 06:44:00+02:00,6.323275862068972,6.715771230502593,6.392583120204608,29.602485326894275
2025-09-04 06:45:00+02:00,6.426724137931044,6.923743500866543,6.546035805626604,31.257657842042867
2025-09-04 06:46:00+02:00,6.530172413793115,7.131715771230493,6.699488491048599,33.46062446740399
2025-09-04 06:47:00+02:00,6.633620689655184,7.339688041594443,6.852941176470591,35.271553832793415
2025-09-04 06:48:00+02:00,6.737068965517249,7.547660311958398,7.07239918365238,37.12567751396846
2025-09-04 06:49:00+02:00,6.840517241379316,7.755632582322352,7.631313131313129,39.02232747119493
2025-09-04 06:50:00+02:00,6.943965517241381,7.983827224788199,8.237373737373735,40.96082773692001
2025-09-04 06:51:00+02:00,7.76304945054945,8.487684729064036,8.807007575757574,42.940497072309725
2025-09-04 06:52:00+02:00,8.326923076923075,9.078817733990144,8.0125,44.96065031537307
2025-09-04 06:53:00+02:00,8.656593406593403,9.669950738916254,8.295006747638327,47.020599578458935
2025-09-04 06:54:00+02:00,8.986263736263732,10.224461467813311,9.4089068825911,49.11965537438898
2025-09-04 06:55:00+02:00,9.31593406593406,10.733050847457632,9.89473684210527,51.257127628024165
2025-09-04 06:56:00+02:00,9.645604395604389,11.241525423728822,10.380566801619436,53.43232659698285
2025-09-04 06:57:00+02:00,9.983259626552307,11.750000000000002,10.84672413042532,55.644563729565945
2025-09-04 06:58:00+02:00,10.386759581881527,11.036858974358976,10.503225806451612,57.89315240619351
2025-09-04 06:59:00+02:00,10.80487804878048,11.30448717948718,9.729032258064516,60.177410193634586
2025-09-04 07:00:00+02:00,11.22299651567944,11.068612060208697,9.927598566308244,62.496653320150976
2025-09-04 07:01:00+02:00,11.641114982578395,12.696078431372548,11.892473118279566,64.85020643174519
