time,solar_irradiance.common@meteo_1:VALUE,solar_irradiance.common@meteo_2:VALUE,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE,power_reference.common@sensor_1:VALUE
2025-07-11 11:58:43,101.4007692307692,104.6774683544304,21.66467065868263,19.49742710120069,21.65853658536586,95.05666666666667,91.97966019417476
2025-07-11 12:00:43,99.14725,100.9946902654867,20.22754491017964,19.29159519725557,20.19512195121951,94.04376344086022,90.9981067961165
2025-07-11 12:02:43,94.18076923076923,95.075,19.22007722007722,19.08576329331046,19.23529411764706,88.32454545454546,88.51983333333334
2025-07-11 12:04:43,90.86671875,92.76326530612245,18.29343629343629,18.16167664670659,18.35294117647059,85.0788888888889,85.20537037037037
2025-07-11 12:06:43,82.9511111111111,85.85411764705881,16.3921568627451,16.88641975308642,16.43478260869565,77.28923076923077,77.75333333333333
2025-07-11 12:08:43,80.99549549549549,83.18382716049383,15.49494949494949,16.29382716049383,15.49874686716792,76.18259842519684,74.14671388101982
2025-07-11 12:10:43,82.6984375,84.09875000000001,14.88888888888889,15.70123456790123,14.89724310776942,75.7764039408867,73.00450424929177
2025-07-11 12:12:43,79.99875,82.3175,14.28282828282828,15.10864197530864,14.29573934837093,73.94411764705882,71.86229461756373
2025-07-11 12:14:43,65.65607142857144,67.7175,13.24260355029586,13.10574712643678,13.35449735449735,61.23719999999999,61.27462962962963
2025-07-11 12:16:43,61.05046875,62.37846153846154,12.1304347826087,13.65747126436782,12.08465608465609,56.95166666666666,56.83048387096774
2025-07-11 12:18:43,60.46044642857143,60.95363636363636,13.17391304347826,14.20919540229885,13.09803921568627,56.14189189189189,57.2525
2025-07-11 12:20:43,69.0330303030303,69.82666666666667,14.16181229773463,14.76091954022989,14.17948717948718,63.4688,63.29826086956522
2025-07-11 12:22:43,68.95624060150375,71.79565217391304,14.93851132686084,15.51320754716981,14.94871794871795,65.1672602739726,66.31245901639345
2025-07-11 12:24:43,70.80586466165413,70.22821052631579,15.71521035598705,16.4188679245283,15.71794871794872,66.64671232876712,68.07803278688525
2025-07-11 12:26:43,88.3725,87.96,17.91666666666667,18.3030303030303,17.88516746411483,82.79375,82.55285714285715
2025-07-11 12:28:43,90.28838709677419,89.96380681818182,17.32843137254902,18.36601307189542,17.311004784689,85.35115384615384,83.8101872659176
2025-07-11 12:30:43,90.41690721649485,88.020625,16.74019607843137,17.58169934640523,16.73684210526316,84.19730769230769,82.43041198501872
2025-07-11 12:32:43,83.374,82.44529411764705,16.15196078431373,16.3921568627451,16.16267942583732,77.19181818181818,77.386
2025-07-11 12:34:43,74.156,72.95063829787235,14.66165413533835,14.56053811659193,14.70676691729323,68.54588235294118,68.41826086956522
2025-07-11 12:36:43,68.38625,67.93333333333334,13.70542635658915,13.48430493273543,13.72084130019121,63.66188679245283,63.8595041322314
2025-07-11 12:38:43,63.68369369369369,62.56854166666667,13.24031007751938,12.76801405975395,13.26195028680688,58.58,59.36223880597015
2025-07-11 12:40:43,67.45117647058824,66.38,12.77519379844961,12.34622144112478,12.80305927342256,61.08483870967741,58.28761194029851
2025-07-11 12:42:43,63.79969230769231,63.38914893617022,12.31007751937985,11.9244288224956,12.34416826003824,57.87739130434782,57.21298507462687
2025-07-11 12:44:43,60.70870967741936,59.88379310344827,12.06872852233677,11.50263620386643,12.0513698630137,55.03047619047619,55.62314432989691
2025-07-11 12:46:43,58.754,58.31137931034483,12.27491408934708,11.08084358523726,12.25684931506849,53.60190476190476,53.74959128065395
2025-07-11 12:48:43,57.16061224489796,56.9929292929293,12.48109965635739,11.55907780979827,12.46232876712329,52.89222222222222,54.90054495912806
2025-07-11 12:50:43,60.0225,60.67307692307692,12.6872852233677,12.2507204610951,12.66780821917808,55.6396511627907,56.05149863760218
2025-07-11 12:52:43,61.87625,61.21833333333333,12.89347079037801,12.94236311239193,12.87328767123288,56.79081395348837,57.20245231607629
2025-07-11 12:54:43,64.98775510204082,64.43079365079365,13.74838709677419,14.03286384976526,13.66187050359712,58.4984,59.70741258741258
2025-07-11 12:56:43,74.00166666666667,73.3334693877551,14.87150837988827,14.89408099688474,15.04647160068847,67.57777777777777,66.99933333333333
2025-07-11 12:58:43,77.27868852459017,76.7529411764706,14.20111731843575,14.14641744548287,15.25301204819277,70.06,69.19051948051947
2025-07-11 13:00:43,71.94,71.2058064516129,13.53072625698324,13.398753894081,15.45955249569707,66.19470588235295,66.05461538461537
2025-07-11 13:02:43,68.63263157894737,67.61151898734177,13.56179775280899,13.74172185430464,15.66609294320138,63.79745614035088,65.20111111111112
2025-07-11 13:04:43,73.23774193548387,73.20197530864198,15.66666666666667,15.3448275862069,15.87263339070568,67.37615384615384,67.59375
2025-07-11 13:06:43,82.29285714285714,81.10935483870968,16.90857142857143,17.0,17.1358024691358,75.70263157894736,75.54285714285714
2025-07-11 13:08:43,83.36740259740259,85.1116,15.53714285714286,15.50931677018634,16.41121495327103,77.789625,76.7567441860465
2025-07-11 13:10:43,70.69292307692308,67.84903225806453,15.96052631578947,13.68965517241379,14.92452830188679,65.66692307692308,67.45725274725275
2025-07-11 13:12:43,84.58107142857143,83.76571428571428,17.1834451901566,17.15317286652079,16.30731707317073,78.54725947521865,78.35333333333332
2025-07-11 13:14:43,83.5123076923077,83.33,17.72035794183445,17.67833698030634,16.89268292682927,79.20148688046646,79.88830459770115
2025-07-11 13:16:43,83.12760869565217,83.73,18.2572706935123,18.2035010940919,17.47804878048781,79.85571428571428,81.02278735632184
2025-07-11 13:18:43,86.98878787878787,85.65875,18.79418344519016,18.72866520787746,18.208,82.43608695652173,82.46777777777778
2025-07-11 13:20:43,95.41516129032257,95.1374193548387,19.3371298405467,19.09982788296041,19.90361445783132,90.07491228070175,88.87912181303116
2025-07-11 13:22:43,91.67818181818181,92.465,19.88382687927107,19.30636833046471,18.4578313253012,87.87258064516129,89.94654390934843
2025-07-11 13:24:43,92.62552083333334,92.05707692307692,20.43052391799544,19.51290877796902,19.12328767123288,88.16151079136691,91.01396600566572
2025-07-11 13:26:43,99.93520833333334,98.99765957446807,20.97722095671982,19.71944922547332,20.36601307189542,94.70652631578947,94.7180733944954
2025-07-11 13:28:43,100.9914583333333,99.5878125,20.54545454545455,19.92598967297763,21.15032679738562,95.6981052631579,96.40247706422018
2025-07-11 13:30:43,103.4377215189873,102.9322222222222,20.07114624505929,19.5792349726776,21.93464052287582,98.16151724137931,97.45369230769231
2025-07-11 13:32:43,105.2225316455696,104.3155555555556,19.59683794466403,18.92349726775956,21.02654867256637,99.46910344827586,95.97215384615384
2025-07-11 13:34:43,98.74266666666666,99.64500000000001,19.12252964426877,18.26775956284153,19.87692307692308,93.66,94.0248
2025-07-11 13:36:43,80.78342857142857,81.28319148936171,16.29523809523809,15.7007874015748,16.06666666666667,76.88463414634147,76.6411111111111
2025-07-11 13:38:43,72.4421875,72.191875,15.81889763779528,14.32432432432432,17.20952380952381,70.2552380952381,72.20720430107527
2025-07-11 13:40:43,104.315,101.3327777777778,21.91666666666667,21.57894736842105,21.88888888888889,100.2233333333333,99.13777777777779
2025-07-11 13:42:43,105.4579032258064,107.724,22.18939393939394,21.20274914089347,21.72769953051643,101.0233663366337,100.0564516129032
2025-07-11 13:44:43,106.405625,107.4623404255319,21.28030303030303,20.37800687285223,20.60093896713615,101.4204081632653,101.4160784313726
2025-07-11 13:46:43,92.78870967741935,93.7325,18.61904761904762,18.64583333333333,18.83333333333333,88.74285714285713,88.57608695652173
2025-07-11 13:48:43,76.02533333333334,76.69888888888889,15.4,15.32,15.44444444444444,72.7904761904762,72.84347826086957
2025-07-11 13:50:43,67.08066666666666,66.94322580645161,12.97590361445783,12.65,12.92307692307692,61.14333333333333,61.408
2025-07-11 13:52:43,51.935,52.818,10.05,10.06984126984127,10.03389830508475,47.69916666666666,47.72222222222222
2025-07-11 13:54:43,46.82288288288288,45.83111111111111,9.760975609756098,10.83174603174603,10.84745762711864,42.31441860465117,42.26333333333334
2025-07-11 13:56:43,53.07214285714286,52.33,10.93170731707317,11.59365079365079,11.66101694915254,47.9814705882353,47.73243243243243
2025-07-11 13:58:43,68.36368421052632,66.61500000000001,14.2,13.86666666666667,14.23255813953488,62.55555555555556,62.16500000000001
2025-07-11 14:00:43,97.19066666666666,96.65111111111112,19.37869822485207,19.90697674418605,20.1264367816092,89.18384615384616,89.10809523809523
2025-07-11 14:02:43,98.58428571428571,98.78823529411765,20.79881656804734,21.41317365269461,21.50574712643678,91.84,92.61258064516129
